"","S1","S10","S11","S12","S16","S17","S18","S4","S5","S7","D05E01","D05E02","D05E03","D05E04","D05E05","D05E06","D05E07","D05E08","D05E09","D05E10","D08E01","D08E02","D08E03","D08E04","D08E05","D08E06","D08E07","D08E08","D08E09","D08E10","D14E01","D14E02","D14E03","D14E04","D14E05","D14E06","D14E07","D14E08","D14E09","D14E10","D21E01","D21E02","D21E03","D21E04","D21E05","D21E06","D21E07","D21E08","D21E09","D21E10","D28E01","D28E02","D28E03","D28E04","D28E05","D28E06","D28E07","D28E08","D28E09","D28E10","D35E01","D35E02","D35E03","D35E04","D35E05","D35E06","D35E07","D35E08","D35E09","D35E10","D42E01","D42E02","D42E03","D42E04","D42E05","D42E06","D42E07","D42E08","D42E09","D42E10"
"65659",12.7826911327461,12.7826911327461,12.7826911327461,12.7826911327461,12.7826911327461,12.7826911327461,12.7826911327461,12.7826911327461,12.7826911327461,12.7826911327461,15.314972611766,16.1430642806314,15.508413796056,13.7826911327461,15.8817592426119,15.6595778693896,12.7826911327461,15.5634942204305,14.7467242440258,14.7690629926302,15.9574875191038,14.7120432984081,16.1576824619039,17.038093780674,15.4485357826165,16.2848783086892,15.5073920463518,16.1173996017051,16.2607725523535,16.073242007351,16.1115024933793,15.4073673577585,15.4460170879173,16.6653914385553,16.2214360774453,16.8001542002334,16.0222594334287,16.6564807286398,15.7142723532618,15.3962702897378,15.0114893491729,15.4324114047036,16.0522283933474,12.7826911327461,14.0058876626706,16.222757174994,16.9585753706401,15.45365646732,20.1928032933054,20.6744328099297,15.1146370624858,12.7826911327461,12.7826911327461,19.6818509136878,19.9618368376688,20.1086099570396,20.5934020655221,17.1029701346166,21.0651136831606,20.396921431302,12.7826911327461,12.7826911327461,12.7826911327461,19.8834994669354,19.6800040396867,19.3363801580646,20.5636441023614,20.465169790901,20.6073980468652,20.5834298948056,12.7826911327461,12.7826911327461,12.7826911327461,20.0965903440287,19.9403078612287,19.9869169550912,20.8634769944276,20.3446047451145,20.6608089486159,20.7765527101486
"65718",17.7033155748674,18.1613189014692,15.3824213866363,14.4179843340683,17.8221226575566,14.9610878899973,14.9569206047211,16.4102525829844,15.8348413547564,17.8584849467356,15.9065853055697,14.2216626372449,15.6605809212748,15.982726252182,12.1592406504117,16.2240770639006,15.7012793840949,15.8840750996143,16.0562778431247,15.9537872221701,13.1592406504117,16.7829086517877,15.1891296004611,15.6092941860707,15.9851748564713,16.2118122651902,15.5819066893088,12.1592406504117,15.7101876034675,15.9679917218054,15.2657249144862,16.8409499905093,15.2083867905911,14.7905012302368,15.3788367132106,12.1592406504117,16.0980732176114,16.3047791037393,15.8857916856666,12.1592406504117,16.1824719489426,15.7486383806374,12.1592406504117,16.1155923618243,15.9986344996685,15.8615231389396,14.4451442065536,16.1284374400676,12.1592406504117,12.1592406504117,14.7650788596167,14.1659276366985,18.0294004723585,12.1592406504117,12.1592406504117,12.1592406504117,12.1592406504117,12.1592406504117,12.1592406504117,12.1592406504117,12.1592406504117,15.0946550441272,14.6403579248304,12.1592406504117,12.1592406504117,12.1592406504117,12.1592406504117,12.1592406504117,12.1592406504117,12.1592406504117,14.9553774696009,14.9312453694353,14.9729349254484,12.1592406504117,12.1592406504117,12.1592406504117,12.1592406504117,12.1592406504117,12.1592406504117,12.1592406504117
"65728",18.7306459257429,19.7055547702241,16.9449407807105,16.8851601241389,18.4806166684692,16.871291634612,17.1199745582275,17.7974968830717,18.264570882954,18.7933651687456,12.4403501192006,13.4403501192006,15.04963587236,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,14.8900742361803,16.3717256046954,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,16.760148161065,15.3224915375975,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,15.7985983655106,12.4403501192006,14.5488219084588,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,13.8826430493618,16.9755457332872,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,15.4286545969265,15.5216924454022,15.3848511893847,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,15.4566431819224,15.2720100627727,15.4079647745043,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006,12.4403501192006
"65738",11.7002229507993,11.7002229507993,11.7002229507993,11.7002229507993,11.7002229507993,11.7002229507993,11.7002229507993,11.7002229507993,11.7002229507993,11.7002229507993,14.963257356633,12.72366094441,13.7032547337481,13.5689061545021,14.1597136910326,14.0958914633209,15.4633647177659,15.1464891248576,15.585725443301,14.8883627411706,14.1454545640095,15.9113217614925,11.7002229507993,13.7077904955288,13.7260052311286,14.0218475166806,13.5282098966227,14.8951492268455,14.7882595169701,14.2097579565814,15.3634845843064,15.7482452721487,14.8732518429021,14.4707859557643,14.4210128557792,14.3236177632916,12.8639926371708,12.7460943837055,13.8892187424726,14.2727755632861,15.9173021436245,13.6805792957802,13.344850683943,14.6969132068743,13.1746136472359,13.908486445444,13.3477597632194,14.7523283740465,15.7038495146141,13.4181161412075,15.5796989552685,11.7002229507993,15.7621743819931,14.9606807515606,13.6896704459632,15.1789760113745,13.0007042690112,11.7002229507993,12.8464698099232,14.1802199821702,15.7998381094906,15.7375906500745,15.2905228955158,15.6044663589877,14.6025828880863,14.9191426578586,13.0945725784928,13.8808270760341,13.0251395622785,13.2334698875221,15.5406124082495,15.0298479743041,15.4911954682594,13.4059391933424,13.3438796858499,14.2904508993564,12.7002229507993,15.3981090337097,14.7279736189374,14.3848511893847
"65756",14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,14.0387475562173,15.3935915626239,17.7299326883801,17.4678284068386,14.0387475562173,14.0387475562173,14.0387475562173,16.3504730748887,14.0387475562173,14.0387475562173,16.55819647061,17.1652505154841,19.0770112618201,14.0387475562173,17.6175679040449,17.8745971924016,14.0387475562173,18.542559597579,17.4924087149533,14.0387475562173,15.9249748347712,14.0387475562173,16.3754976695366,16.5889049135728,14.0387475562173,14.0387475562173,16.7760859912946,16.4059391933424,17.5369453208729,15.5781367834147,17.1338847266089,18.8524197816024,18.9582015141896,18.1656087423847,15.6271918650218,17.9082342778051,19.0446395854685,14.0387475562173,19.5664220105161,17.8034437518067,18.0654424318121,15.0387475562173,16.6589784917282,17.7909911410383,18.4393074030969,18.5787817527564,17.7368511179721,16.6776370674464,17.6613049141691,17.6160534066204
"65775",13.083063744716,13.083063744716,13.083063744716,13.083063744716,13.083063744716,13.083063744716,13.083063744716,13.083063744716,13.083063744716,13.083063744716,13.083063744716,13.083063744716,13.083063744716,17.5537867651325,17.4722783278735,13.083063744716,17.033261670165,17.7431974245246,16.8797986040166,16.5894609669264,13.083063744716,13.083063744716,13.083063744716,16.9376037061083,17.5052843381076,17.53058160317,17.8426081549685,17.9850525249087,18.4894246459277,17.9699766553797,13.083063744716,13.083063744716,13.083063744716,18.3000083990447,18.0713680848526,18.1492608741077,17.7967430858305,18.106476040805,17.6130700091048,17.010757551678,13.083063744716,13.083063744716,13.083063744716,16.9192939880818,16.8437248062992,17.3673123610427,17.0318519421974,16.9828599196298,16.1940065379355,15.1774584702964,13.083063744716,13.083063744716,13.083063744716,15.6175535560801,17.256346920519,17.1865108487595,16.131455084498,13.083063744716,16.2106142740239,15.7938572825291,13.083063744716,13.083063744716,13.083063744716,15.5825830514109,13.083063744716,16.7575072079511,16.3944961891844,16.7410587479167,17.5446173572217,16.4666819194717,13.083063744716,13.083063744716,13.083063744716,14.083063744716,16.280245175052,17.1227167962577,13.083063744716,16.962591044766,16.0951085208765,16.4124871514418
"65874",19.2201822754884,19.1150411093445,18.2261816728307,16.5828917200232,18.9860392225533,17.0470067224726,17.6538457195361,18.3871590841629,17.5849331487168,19.3766065974805,20.0697368911399,18.6159708172169,19.2120973546172,19.1632541030765,18.8680176854653,18.6817943067706,20.9490501209697,18.5921467578958,18.851401353346,17.7013673852939,17.6940585644283,20.2396195050055,19.4840322093618,19.7919037129366,18.8876966110651,18.2411312867401,20.1691775623483,19.0615083164332,20.1156342687199,18.1380367590282,19.87099376258,19.6696843984023,19.3197140119752,19.7402765168657,19.0816290650491,19.7581744073696,17.3949148057605,17.2305458846194,18.929527154916,19.5022646443457,20.1739905937132,19.5105381883569,17.5744900516465,19.6978024290414,19.8024895440523,17.1415184485321,17.9929106836559,19.1180970171129,17.2592007536705,18.8597258599684,18.7965403168383,17.1894674692841,19.4462372454045,18.4963622912815,16.6454614217416,20.6143656692901,20.6366078059007,15.4745139954741,18.3443045779321,20.4435121995586,17.3194075179272,17.4280166018192,17.4250355551473,19.6109130913507,17.9162235366675,20.1231425897309,17.941357154498,18.7454642482768,19.6394555345803,20.4689113585986,16.6413885373011,17.4939805040704,18.0757298277269,19.0331971325642,16.4745139954741,19.3612670091401,15.4745139954741,19.7529195963291,17.3317042369422,19.6096693280491
"65951",16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,17.5214854243738,18.0765390122458,17.9320993834354,18.3384360799719,18.872335205829,18.929680289006,18.1137116484295,18.3583421365791,17.9441057785031,18.7893585190803,18.3762186756544,17.6068895192664,18.2143855312125,17.1130909834424,18.1867187831936,17.8925724614124,18.176991213255,18.7252697217081,18.6994978983813,18.5002856091583,18.3046588028505,18.0836143659104,17.4550060718846,18.388278010072,18.5713230649742,17.6854948095527,18.3982301413732,18.2278039387548,18.6277226729782,18.0157689309988,17.8721157275994,18.0705926789492,17.7422436374148,17.8856606295932,17.6644611736432,17.4364756927049,17.4886560910854,17.8899732668007,16.0641322516601,16.0641322516601,17.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601,16.0641322516601
"65995",17.5432206660552,18.7732325924387,16.0060849662923,15.8936333429001,17.8247598989541,16.0917452812234,15.9898379557364,17.1362802398976,16.3654510060885,17.616118038508,17.5401128994093,15.5731145984117,14.7119357870405,18.0884725318367,15.9504647689143,18.1057090523407,16.4690216964729,13.7119357870405,13.7119357870405,13.7119357870405,13.7119357870405,13.7119357870405,18.4927138228881,18.5496342791223,17.9737814343806,16.6661407679959,18.5288966435571,16.8582238853483,16.8722660587566,18.6821887936313,16.1828598640429,13.7119357870405,17.4700550830503,18.6169579896649,17.4518952636422,17.6324698760281,18.66563778886,16.6745509107492,18.4779716577339,16.1733843519207,13.7119357870405,17.7680550637684,17.5486413195063,17.3059370436252,16.7149162578525,18.3734302021662,18.4971696443489,13.7119357870405,17.1898438585027,18.6471281270606,17.1301884425434,18.4127104180455,13.7119357870405,18.1730231693304,18.6398211501132,15.2048385682251,17.947283069032,13.7119357870405,17.7228808912009,17.0933453452943,13.7119357870405,17.1824234522204,18.2488494802765,15.4811056614957,13.7119357870405,16.9562853960253,16.8132050000264,19.2486364146654,18.6817634293342,17.3970645803255,17.5443079368665,15.8359270340872,16.4725321949821,17.6168216205951,17.0156872744078,16.1618601341442,15.4793066125455,16.0035837911013,19.18043853811,17.3875041087459
"66014",13.0311842621408,13.0311842621408,13.0311842621408,13.0311842621408,13.0311842621408,13.0311842621408,13.0311842621408,13.0311842621408,13.0311842621408,13.0311842621408,17.2987964767343,17.0293411544532,17.0837390056883,19.1425483563368,18.6466255052536,19.3003078686962,20.6280298467512,18.9207453697199,19.0547500341618,18.0475766008554,17.0339068874363,17.6226023941033,16.976362740636,19.3229271744523,18.9086770080222,18.9963686635618,18.7576992628235,19.4315588143372,18.8565501492557,18.1978357962396,17.1206125178544,18.2470977029498,17.5584132390749,19.6259959410557,19.0124090306725,19.2907186169136,19.3791266079538,18.8568874828031,18.7584184276449,19.1476819277705,16.9252762584849,16.6688988307047,16.7925869689479,19.839048433587,19.1360373617332,18.9927226325313,18.4005209188358,18.9890451823663,15.5274464608725,16.3161754473283,17.3328495140779,15.1117062437208,20.4411823311012,16.8500280816576,15.5438776568125,18.5985287145266,20.1543162620919,13.0311842621408,15.9288190596016,19.7380081201931,15.4681148863781,16.2069761773552,16.0181784408385,19.4457585114558,14.8361983263098,16.7987628826448,15.7125538680204,16.1211894764379,16.803033756383,19.1544473030149,15.7507593175103,15.4498257172451,16.5882900788396,16.3345177181547,14.0311842621408,17.7725594359826,14.9316608988523,17.3734769333278,15.2150020533773,18.0068246146464
"66028",13.9955905123663,13.9955905123663,13.9955905123663,13.9955905123663,13.9955905123663,13.9955905123663,13.9955905123663,13.9955905123663,13.9955905123663,13.9955905123663,16.264515906039,15.7104297860408,16.3355299275708,17.2942886811916,14.9955905123663,17.3294021915524,16.1855529963182,16.1545610269987,16.1073805630459,15.3860645578674,15.3282541734123,17.67046953858,17.0464739222771,17.132580055624,15.5977325121485,16.3473445394315,17.7128158007125,16.3227907770577,16.684118508925,15.9274770606537,19.3225333468404,18.2967683675021,19.6573219390678,21.543370308796,20.5080800653644,18.8856159486651,18.601375449498,19.6256767416013,18.279606047234,16.9670573520206,17.9429210765541,18.6630472723947,20.605902663137,19.2543389521913,20.0065945424585,21.9673962013604,20.0141144835471,20.6271295089875,20.010742529558,19.4464593886303,18.5660057115981,15.6790676848928,17.9879967221658,19.4015087107494,17.8475406599927,18.3252000321732,20.6859532848139,19.1691812332082,21.1927533369592,19.2954864578957,19.0660576479814,19.9697336055964,20.6754419585112,21.1396356580265,17.6629673299605,20.0657158936101,21.9553100616537,17.5772075207155,21.1689823815143,19.5189700472612,20.5012832422453,16.7926123861842,20.5689998295842,21.1312880218009,20.5237217863834,21.2095021520987,20.9741232607605,18.1159275829095,20.8981621981325,22.4308728579076
"66097",13.4138923283726,13.4138923283726,13.4138923283726,13.4138923283726,13.4138923283726,13.4138923283726,13.4138923283726,13.4138923283726,13.4138923283726,13.4138923283726,16.5817596121007,16.2635993155554,17.5477907426133,17.8879107578575,16.757481164644,16.9516262216654,17.4676373888701,16.5048345017339,16.6914436534146,16.3062753428965,16.1353485672524,18.5802512055901,17.4498660091239,17.3161312431851,17.2675548171172,17.7295344490317,17.3832148972081,17.4255929220541,17.2940463132715,13.4138923283726,16.6656412582823,16.8954806142458,17.1513138975595,17.6785107380897,17.6959690813681,17.6935618236758,16.6186866058923,16.8809107566142,17.0361628781754,16.9474543067672,16.9800502991936,16.0896159942281,15.6697708885255,16.9132166741335,16.9590850188117,17.4945431166983,17.5186377894634,16.886351518458,17.5893731832755,16.986097569448,17.5662993634957,16.8536994203002,16.6298688498172,17.791722516366,18.4884991928415,18.0883068874813,17.5648714310759,14.4138923283726,18.5471317653915,17.5754136791584,17.1725642394018,17.7145876341257,17.8633817088794,18.40285801645,16.577900836887,18.815402059934,18.5184149610245,13.4138923283726,18.3261134416194,18.5104589905619,16.1987711457597,16.6205062279544,16.2969162068793,17.9464551333358,17.3950236261769,17.3166792788537,13.4138923283726,18.1716752577632,18.4093494978404,17.9680592431608
"66113",12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,16.3292532636717,12.0361736125535,14.4013462091959,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,14.3027817012671,13.1160189933251,12.0361736125535,15.0106155181099,15.1848366102406,14.2107474332897,13.4764930773416,12.0361736125535,15.7369303716893,12.0361736125535,13.1677317411032,12.0361736125535,13.8011020571463,12.0361736125535,12.0361736125535,14.4334550398271,13.0387475562173,12.0361736125535,12.0361736125535,12.0361736125535,14.0525680508042,13.6266216523584,12.0361736125535,12.0361736125535,14.1734429135509,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,15.9927392262636,13.8518466230077,12.0361736125535,13.8655399707857,15.8378742739969,12.0361736125535,12.0361736125535,15.0953145995606,12.0361736125535,12.0361736125535,12.0361736125535,14.5367935876094,12.0361736125535,14.2719006723915,12.0361736125535,13.8037275265531,13.0361736125535,15.8392776140792,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,12.0361736125535,14.2301705834958,12.0361736125535,14.6801946723405,12.0361736125535,14.3484515374071
"66142",12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,13.1147183891884,13.2560612264696,12.1029598859101,12.1029598859101,16.394881320904,13.7685978821944,14.1233131245687,15.0192432166036,15.1158158512021,13.4742129371939,12.1029598859101,13.5762481298433,14.8584667346833,15.2414618506676,13.8400894506443,16.1466879938415,16.4433321005759,13.6141346756505,15.8830966857571,13.7204580383933,13.1029598859101,14.1543434602435,15.5679263753601,13.908486445444,14.7403605241057,16.7029978207316,16.2644242731915,16.3277982181523,16.1072988216345,15.4758600664759,13.9027519448502,16.9717007114963,15.0990189910192,18.2047048624335,17.1515021930201,15.9317532224719,18.768326498511,12.1029598859101,12.1029598859101,14.0146307658542,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101,12.1029598859101
"66151",12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,17.0029797877032,17.1982627745817,13.2259605272362,18.4336465627137,14.7146211705887,15.4758917236165,12.2259605272362,15.4293086579333,14.3803257722637,12.2259605272362,16.2410148729585,16.8359640314853,15.8448773635266,18.6508273741388,15.5601238193768,15.4295375092495,13.5464121951194,14.8439701083658,15.7715926333636,12.2259605272362,15.6780498911654,17.0185262091362,14.76673593953,17.2887129022179,18.5866125901607,16.0730955312896,12.2259605272362,12.2259605272362,14.6003194724282,15.52055729842,15.8214003074489,15.9161360466964,15.761836876066,14.5212323583234,17.0158832424623,16.0404395658269,14.8727229693038,15.6799748414702,12.2259605272362,12.2259605272362,16.769011321097,17.0051201141975,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,14.1980612949304,16.1720758557569,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,17.0678649705365,16.2524067293054,15.6322000421851,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362,12.2259605272362
"66157",17.1886371356233,17.7675896282205,16.7969394911185,17.2196223170712,17.768991943795,17.2307803982533,16.9159143816876,17.4960501496854,17.5115828059545,17.337526086133,19.5712656547059,19.2223397445457,19.4378414578783,19.8221755741641,18.9324368104244,19.7471587529469,19.3781233664835,19.4652395550185,19.6322799324635,19.3362384877743,19.4181387943468,19.0103997095805,19.4913520735634,20.0743427175538,19.870959157296,19.5031483065565,20.296330360425,19.1058138981561,18.8626494639044,20.0969338684286,19.4991179108764,19.0387100525165,19.9734941815635,19.5049081914356,19.3105728442977,19.949245376456,19.7842881742414,19.3886542957483,19.7643581481698,19.5932433878078,19.2965308967933,19.4241498825312,19.3040660631273,20.1761280934088,19.4125636448174,19.955940734995,20.03493997818,19.2713991936564,20.0643888565229,19.6323899962676,19.3433657460863,19.7579482450638,19.2647678663641,19.3512757205033,19.8198672292084,19.7025396583372,19.1925191811489,17.1711181439616,19.9881951004595,19.8866566549578,19.4380425551299,19.6981450744797,20.7821951946724,19.8511695147392,18.5373359605889,19.195088600746,19.408029065034,20.9007960674075,20.2624355526258,19.913016480755,19.9285198210056,19.880644755106,19.1177293310061,19.1619658968133,19.5472240403247,20.5384901947693,15.2454041509303,19.2839971686617,19.6559394418932,20.2709192064446
"66179",12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,15.029028346977,13.8970891283128,14.3819484493952,14.5383102025977,15.5786380416986,13.8326922628053,15.7584574670589,16.2122303770728,16.1780228707189,16.1955644513954,14.7007106315253,16.3387537895037,14.3984096960944,14.5618249173332,14.7824351859963,13.9846854679708,14.8008998999203,15.2369858295761,15.4330963754009,15.4131651135354,15.2446239844092,15.4192360159559,15.106113050423,15.3806301632807,14.9074540383186,15.7264310561142,14.7400969555789,14.2566509842871,15.0668460030749,14.2058695966065,15.7765101413647,14.3600926262267,14.2010518143033,15.5801407724362,14.9502824953776,14.9317532224719,13.9947069952581,15.4159397820213,12.8326922628053,12.8326922628053,15.4677329010158,14.7169801804345,15.5330254882167,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,15.9176284819342,15.6483856715929,15.2459611545436,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,15.6358314640119,14.4491486453754,15.5650425600105,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053,12.8326922628053
"66215",14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,15.6271063474884,15.446275618042,16.513480875979,15.6183568224443,16.9966831162293,17.0198838763042,16.6601630677376,14.446275618042,14.446275618042,14.446275618042,15.7444396908313,15.6654747166043,14.446275618042,15.7696054320235,15.9999119421954,16.9145136047822,17.3459769164,14.446275618042,14.446275618042,14.446275618042,16.7516878820883,16.3554199256532,15.9215387946852,16.8764809746644,17.0251395622785,17.0673398194529,16.4783430413706,14.446275618042,14.446275618042,14.446275618042,16.0204374377355,16.1213513882589,16.3920322637429,17.0388547042764,16.7909084404969,14.446275618042,14.446275618042,14.446275618042,16.7962931535908,17.0460368792409,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,16.7152649195485,16.6480345124869,17.3121739096904,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,16.7110350646695,16.5333449428262,16.9555591006021,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042,14.446275618042
"66217",15.6523968614777,15.4125698468052,14.2479275134436,12.8281364841941,14.9868197641735,14.2451812892568,14.3923174227788,15.2977044277969,14.6243956670457,15.4119743343621,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,11.8281364841941,16.8602746766609,16.6830220069125,11.8281364841941,11.8281364841941,11.8281364841941,16.4549097134167,15.3897993660762,16.7332801870305,16.9687117867252,11.8281364841941,16.3989774430303,17.2424391318761,11.8281364841941,11.8281364841941,11.8281364841941,16.2372659881095,16.0952115638981,15.9617435936781,16.1895543370507,17.0423006250397,16.7485597675084,17.7113913877602,11.8281364841941,11.8281364841941,11.8281364841941,16.3419183583066,11.8281364841941,16.7733581705996,16.2368177083382,17.5067801983198,16.2023534365593,17.0363453517407
"66242",12.2223421032491,12.2223421032491,12.2223421032491,12.2223421032491,12.2223421032491,12.2223421032491,12.2223421032491,12.2223421032491,12.2223421032491,12.2223421032491,12.2223421032491,12.2223421032491,12.2223421032491,15.9521952199141,15.8827385636153,16.2407727021987,17.120399895989,15.5395526383042,15.7636014186674,14.7416249831933,12.2223421032491,12.2223421032491,12.2223421032491,16.7138697669046,15.0629315241872,15.1594377695202,16.6345841934937,16.1663984901755,16.4740544602299,14.9514213273473,12.2223421032491,12.2223421032491,12.2223421032491,15.9451237303403,15.6439970710835,16.0335735612097,14.4542350238776,15.0420440699043,15.7527987584355,16.4075665241627,12.2223421032491,12.2223421032491,12.2223421032491,15.6977820713058,15.7085720131896,14.5816713585781,15.1920230546023,15.9954359359258,14.597005002607,15.1078709142796,12.2223421032491,12.2223421032491,18.2084344223669,14.6202771105455,14.7010898248172,17.4923069979677,17.3337056922008,12.2223421032491,15.2013964756724,17.2574615078381,12.2223421032491,15.1243232879234,15.4037110924503,16.8921395873728,14.5318687751776,16.1919266995667,15.1472446812022,15.4923226472015,15.7648715907361,16.9318916968244,13.2223421032491,15.7548092288248,16.3021926530693,15.7859377124258,12.2223421032491,16.1319574121473,14.9731143595509,16.4187420607208,14.8264988342118,16.1782758061477
"66249",16.913392003178,18.860620233087,17.1943528863426,18.3408019885104,17.4356295706335,16.6916753733357,17.1122765916393,17.5508519780615,18.3556435979696,18.3559317400308,18.5085801489003,17.7674279835283,18.9868780795098,18.5636171061447,19.0300824530298,18.596109662445,20.2196116828465,19.651395109068,20.5886295512458,20.0859975335766,18.5899765880327,19.5006590730876,17.7268900079219,17.9360800289286,17.7197230365271,17.6001960432198,17.6700891275365,18.9314473778506,18.5859197824549,20.4233365120735,19.8165477724544,20.5008350733482,18.4668292622679,19.0646612025229,18.439007025982,18.0537562225621,17.573380917529,17.4406177768569,17.4859236240709,18.0865042760085,18.4523820211868,17.5678818241305,17.5707673857858,18.5548848363883,17.9802121123083,17.7287774912805,17.8146387887908,17.9952537352848,19.662939522858,17.0831780418697,19.2619548682305,18.0760953220988,19.3867297920549,18.6341906543367,18.0272850912691,18.4768015694631,18.9137922579769,14.765752277899,17.4880440914178,18.9623764042333,19.459987859633,19.1114388154959,18.1760659873013,19.5412800419998,18.1637135471892,18.1274553450269,17.6519626206679,17.4413312879324,17.1934483572165,17.7473341590909,18.8371936550402,18.1224741514855,18.8392253210654,17.1200657125907,17.02550728496,17.7897119331287,17.4195981423386,18.2567385059176,18.2084868155039,18.4139873350538
