"","Genus","Cluster","Importance"
"1206","uncultured.6",3,0.00531413789933929
"1207","uncultured.7",3,0.00358646761445926
"1208","Mastigocladopsis.PCC.10914",3,0.00357471291310391
"1209","Scytonema.UTEX.2349",3,0.0035804151156612
"1210","X__.23",3,0.00526937302221214
"1211","uncultured.cyanobacterium",3,0.00357170320402718
"1212","Mucispirillum",3,0.00185150264456515
"1213","Meiothermus",3,0.000167980969955897
"1214","Thermus",3,0.000167980666242085
"1215","X__.24",3,0.000168016268834745
"1216","uncultured.bacterium.13",3,0.000168006012483181
"1217","uncultured.bacterium.14",3,0.000167954769522129
"1218","Campylobacter",3,0.0956215622277504
"1219","Helicobacter",3,0.321408812871114
"1220","Sulfuricurvum",3,0.000167981079824415
"1221","Sulfurimonas",3,0.000167980712282501
"1222","Tumebacillus",3,0.000167946857424681
"1223","Bacillus",3,0.287149887366153
"1224","X__.25",3,0.00360383682436404
"1225","Exiguobacterium",3,0.000168032179074994
"1226","Paenibacillus",3,0.000168004131939432
"1227","Paenisporosarcina",3,0.00016907476850673
"1228","Planococcus",3,0.000170083648094535
"1229","Planomicrobium",3,0.00016797303310453
"1230","Jeotgalicoccus",3,0.000169067546872848
"1231","Macrococcus",3,0.0069711703103113
"1232","Staphylococcus",3,0.0440112170127872
"1233","Aerococcus",3,0.00184504365680136
"1234","Atopostipes",3,0.000168034350977818
"1235","Dolosigranulum",3,0.0142678880675804
"1236","Granulicatella",3,0.000167980016728351
"1237","Trichococcus",3,0.000168016011988572
"1238","Enterococcus",3,0.361683099848333
"1239","Lactobacillus",3,2.20917314402595
"1240","Leuconostoc",3,0.000170027965516459
"1241","Weissella",3,0.000170028393250364
"1242","Lactococcus",3,0.000170083133489924
"1243","Streptococcus",3,0.514751367152675
"1244","X__.26",3,0.000167980808774912
"1245","Christensenellaceae.R.7.group",3,0.389618975777187
"1246","uncultured.8",3,0.0332913577125817
"1247","X__.27",3,0.0194295611309384
"1248","Candidatus.Arthromitus",3,0.0786779467495854
"1249","Clostridium.sensu.stricto.1",3,0.0577808065932847
"1250","Clostridium.sensu.stricto.11",3,0.000168045602088919
"1251","gut.metagenome.1",3,0.193777110076395
"1252","uncultured.Clostridia.bacterium",3,0.215570091461329
"1253","uncultured.Firmicutes.bacterium",3,0.320469328397632
"1254","uncultured.Thermoanaerobacterales.bacterium",3,0.0537335627619305
"1255","uncultured.bacterium.15",3,0.863587977444978
"1256","uncultured.organism.1",3,0.150736148394141
"1257","uncultured.prokaryote",3,0.0410597276292856
"1258","uncultured.rumen.bacterium.1",3,0.0680247527622553
"1259","X__.28",3,0.123956247702603
"1260","Defluviitaleaceae.UCG.011",3,0.136174435024306
"1261","Anaerofustis",3,0.165490340212254
"1262","Anaerococcus",3,0.0496377753920064
"1263","Ezakiella",3,0.0824639291232106
"1264","Finegoldia",3,0.0852044615347348
"1265","Gottschalkia",3,0.000167980368098141
"1266","Murdochiella",3,0.0122219616218814
"1267","Parvimonas",3,0.000167996916625328
"1268","Peptoniphilus",3,0.0519052391927925
"1269","Family.XIII.AD3011.group",3,0.150542302484785
"1270","Family.XIII.UCG.001",3,0.0940431873382644
"1271","S5.A14a",3,0.00356045575895318
"1272","X.Eubacterium..brachy.group",3,0.0930517451850011
"1273","X.Eubacterium..nodatum.group",3,0.148855911243016
"1274","X__.29",3,0.00700857091343382
"1275","ASF356",3,0.0799183573685029
"1276","Acetitomaculum",3,0.000170484498008564
"1277","Agathobacter",3,0.0220191040078593
"1278","Anaerostipes",3,0.503217376909772
"1279","Blautia",3,1.26966907780877
"1280","Butyrivibrio",3,0.00706026659529465
"1281","CAG.56",3,0.158087390324867
"1282","CHKCI001",3,0.373421877361328
"1283","Coprococcus.2",3,0.000168013829068479
"1284","Coprococcus.3",3,0.00185074230230579
"1285","Dorea",3,0.000168041710650527
"1286","Eisenbergiella",3,0.565492594432354
"1287","Epulopiscium",3,0.00184919475047705
"1288","Fusicatenibacter",3,0.0234291208736461
"1289","GCA.900066575",3,0.41977553783083
"1290","Lachnoclostridium",3,0.63685648456751
"1291","Lachnospira",3,0.0726129614465574
"1292","Lachnospiraceae.FCS020.group",3,0.118967239978544
"1293","Lachnospiraceae.ND3007.group",3,0.000169034439715732
"1294","Lachnospiraceae.NK4A136.group",3,0.0839427931336465
"1295","Lachnospiraceae.UCG.003",3,0.000169020091718121
"1296","Lachnospiraceae.UCG.004",3,0.0187417160106197
"1297","Lachnospiraceae.UCG.010",3,0.0889883641768469
"1298","Marvinbryantia",3,0.233487126745833
"1299","Roseburia",3,0.0328642054428266
"1300","Sellimonas",3,0.795429677235935
"1301","Shuttleworthia",3,0.472634693167449
"1302","Tyzzerella",3,0.458050409725432
"1303","Tyzzerella.3",3,0.0571707581164679
"1304","Tyzzerella.4",3,0.00521275521250092
"1305","UC5.1.2E3",3,0.0761806858763815
"1306","X.Eubacterium..eligens.group",3,0.00184905195333545
"1307","X.Eubacterium..hallii.group",3,0.56939699195732
"1308","X.Eubacterium..ventriosum.group",3,0.0396876770018438
"1309","X.Ruminococcus..gauvreauii.group",3,0.3811085285421
"1310","X.Ruminococcus..gnavus.group",3,0.0569352102793217
"1311","X.Ruminococcus..torques.group",3,3.03389267794318
"1312","uncultured.9",3,0.25188236667017
"1313","X__.30",3,3.18037757159797
"1314","Peptococcus",3,0.0199455338018724
"1315","uncultured.10",3,0.142671836329221
"1316","Clostridioides",3,0.00527591368071766
"1317","Intestinibacter",3,0.00185056022497485
"1318","Peptostreptococcus",3,0.00697177830080071
"1319","Romboutsia",3,0.41240428918973
"1320","X__.31",3,0.04530864919882
"1321","Anaerofilum",3,0.283229630326096
"1322","Anaerotruncus",3,0.29846156493363
"1323","Angelakisella",3,0.119019512543917
"1324","Butyricicoccus",3,1.15954358957092
"1325","CAG.352",3,0.0298536035277207
"1326","Candidatus.Soleaferrea",3,0.176470285459862
"1327","Caproiciproducens",3,0.0923397840074446
"1328","DTU089",3,0.315001242365396
"1329","Faecalibacterium",3,1.73327322265792
"1330","Flavonifractor",3,0.621346277523995
"1331","Fournierella",3,0.491667027063023
"1332","GCA.900066225",3,0.27455760935929
"1333","Harryflintia",3,0.0319021403412207
"1334","Hydrogenoanaerobacterium",3,0.0372143843757548
"1335","Intestinimonas",3,0.45982342899268
"1336","Negativibacillus",3,0.663166897763884
"1337","Oscillibacter",3,0.430193043598712
"1338","Oscillospira",3,0.143448517537643
"1339","Papillibacter",3,0.0177623616124367
"1340","Phocea",3,0.0490227685949787
"1341","Pseudoflavonifractor",3,0.0895230314580124
"1342","Ruminiclostridium",3,0.333347776578498
"1343","Ruminiclostridium.1",3,0.0758718097660275
"1344","Ruminiclostridium.5",3,0.604865906110409
"1345","Ruminiclostridium.6",3,0.000170028841490628
"1346","Ruminiclostridium.9",3,0.740885023718654
"1347","Ruminococcaceae.NK4A214.group",3,0.204190273489784
"1348","Ruminococcaceae.UCG.002",3,0.00525898614990017
"1349","Ruminococcaceae.UCG.003",3,0.00186902860560241
"1350","Ruminococcaceae.UCG.004",3,0.230700572609395
"1351","Ruminococcaceae.UCG.005",3,0.532030139387307
"1352","Ruminococcaceae.UCG.008",3,0.00534779993244147
"1353","Ruminococcaceae.UCG.009",3,0.208607333215896
"1354","Ruminococcaceae.UCG.010",3,0.176785032796624
"1355","Ruminococcaceae.UCG.013",3,0.317237317180144
"1356","Ruminococcaceae.UCG.014",3,0.663959975978499
"1357","Ruminococcaceae.V9D2013.group",3,0.0052586757566255
"1358","Ruminococcus.1",3,0.136454402170484
"1359","Ruminococcus.2",3,0.0804685764349502
"1360","Subdoligranulum",3,0.537754246662245
"1361","UBA1819",3,0.0200746311835641
"1362","X.Eubacterium..coprostanoligenes.group",3,0.479859703442796
"1363","uncultured.11",3,0.748815983924335
"1364","X__.32",3,0.692865261131597
"1365","Syntrophomonas",3,0.000167979939396377
"1366","X__.33",3,0.0624238222864989
"1367","uncultured.bacterium.16",3,0.0908300386442625
"1368","Allobaculum",3,0.000170353224416352
"1369","Asteroleplasma",3,0.000167973022765741
"1370","Dubosiella",3,0.00184854610767333
"1371","Erysipelatoclostridium",3,1.24491474594007
"1372","Erysipelothrix",3,0.000167980673867366
"1373","Erysipelotrichaceae.UCG.003",3,0.0937504429814596
"1374","Holdemanella",3,0.000169686873748037
"1375","Holdemania",3,0.0817122971002427
"1376","Ileibacterium",3,0.00184778544755371
"1377","Merdibacter",3,0.183149649519379
"1378","Turicibacter",3,0.000170169683611963
"1379","X.Clostridium..innocuum.group",3,0.0392817721697493
"1380","uncultured.12",3,0.222108363312433
"1381","uncultured.bacterium.17",3,0.148599841453337
"1382","X__.34",3,0.00353234236664668
"1383","Phascolarctobacterium",3,0.236443211279867
"1384","Dialister",3,0.00699333723529519
"1385","Megamonas",3,0.0981451261018312
"1386","Megasphaera",3,0.00184380388677479
"1387","Quinella",3,0.000168006687291745
"1388","Veillonella",3,0.00876018365775599
"1389","X__.35",3,0.0205969534675662
"1390","Fusobacterium",3,0.00527244867889682
"1391","Sneathia",3,0.0141968214350227
"1392","uncultured.bacterium.18",3,0.000167948862522615
"1393","Gemmatimonas",3,0.000169081888787593
"1394","uncultured.13",3,0.000170028283331228
"1395","X__.36",3,0.000170083793819773
"1396","uncultured.bacterium.19",3,0.000167980924496182
"1397","uncultured.bacterium.20",3,0.00016797452176759
"1398","Victivallis",3,0.0397834282093554
"1399","uncultured.bacterium.21",3,0.000167976182259631
"1400","Nitrospira",3,0.000169082237291466
"1401","uncultured.bacterium.22",3,0.000170023775401936
"1402","uncultured.prokaryote.1",3,0.000168046940206119
"1403","X__.37",3,0.000167988829231689
"1404","uncultured.bacterium.23",3,0.000168019730224693
"1405","X__.38",3,0.000167992700664391
"1406","uncultured.bacterium.24",3,0.000167979778423771
"1407","uncultured.bacterium.25",3,0.000168021677351262
"1408","Candidatus.Saccharimonas",3,0.000168011379526419
"1409","uncultured.bacterium.26",3,0.000168046021043683
"1410","X__.39",3,0.000168006711270027
"1411","Candidatus.Brocadia",3,0.00016804604317421
"1412","X__.40",3,0.000167980358951656
"1413","Planctomycetes.bacterium.RIFCSPHIGHO2_02_FULL_50_42",3,0.00016800188278889
"1414","uncultured.14",3,0.000168037971314732
"1415","uncultured.bacterium.27",3,0.000167984208516222
"1416","uncultured.planctomycete",3,0.000168016922016626
"1417","uncultured.bacterium.28",3,0.00184938274760277
"1418","Fimbriiglobus",3,0.0001679810678423
"1419","uncultured.15",3,0.00016800210419648
"1420","Singulisphaera",3,0.000168018580357854
"1421","Pir4.lineage",3,0.000168036174458444
"1422","uncultured.16",3,0.000167974363883137
"1423","uncultured.Crater.Lake.bacterium.CL500.4",3,0.000167973739316875
"1424","X__.41",3,0.000167980975589303
"1425","uncultured.17",3,0.00187944290228918
"1426","Azospirillum",3,0.000169068665196817
"1427","Skermanella",3,0.00016799412415652
"1428","Inquilinus",3,0.000170026054123764
"1429","uncultured.bacterium.29",3,0.000168037029554995
"1430","Brevundimonas",3,0.000170028072633716
"1431","Caulobacter",3,0.000167980588938905
"1432","Phenylobacterium",3,0.000168044171084319
"1433","uncultured.18",3,0.000168026777735309
"1434","X__.42",3,0.000167980016931084
"1435","SWB02",3,0.00016797309499622
"1436","Dongia",3,0.00016906737144582
"1437","Reyranella",3,0.000167980592771586
"1438","uncultured.bacterium.30",3,0.000168003408165053
"1439","Bosea",3,0.000167986866583269
"1440","Methylobacterium",3,0.000168001828212864
"1441","Microvirga",3,0.00184860766667934
"1442","Devosia",3,0.00185038044408097
"1443","X__.43",3,0.000168017228320039
"1444","uncultured.19",3,0.000170083572790147
"1445","uncultured.20",3,0.000169076247504531
"1446","Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium",3,0.000168007351827049
"1447","Ensifer",3,0.000167989975843548
"1448","Mesorhizobium",3,0.000168042354937019
"1449","Phyllobacterium",3,0.000174759259402472
"1450","X__.44",3,0.00356042237182048
"1451","Bauldia",3,0.000168045903077947
"1452","Bradyrhizobium",3,0.00355999631227812
"1453","Pseudolabrys",3,0.000167980007421502
"1454","Rhodopseudomonas",3,0.000169089385064231
"1455","Starkeya",3,0.000167980248886677
"1456","uncultured.21",3,0.000168002607446668
"1457","uncultured.bacterium.31",3,0.00016799464694384
"1458","X__.45",3,0.00356639082269959
"1459","Gemmobacter",3,0.000168002887952235
"1460","Rhodobacter",3,0.000167973295719996
"1461","Rubellimicrobium",3,0.00356349763789624
"1462","X__.46",3,0.000167975300193803
"1463","Azospirillum.sp..47_25",3,0.0773033681217755
"1464","gut.metagenome.2",3,0.120329486070124
"1465","unidentified.rumen.bacterium.RF32",3,0.116355389535352
"1466","uncultured.bacterium.32",3,0.000168006244141104
"1467","Novosphingobium",3,0.000168014318028168
"1468","Sphingobium",3,0.000170014217666454
"1469","Sphingomonas",3,0.000170083788952252
"1470","Sphingopyxis",3,0.000167991458171772
"1471","uncultured.22",3,0.000167979963301722
"1472","X__.47",3,0.000168002421482954
"1473","Candidatus.Alysiosphaera",3,0.00356749642488346
"1474","uncultured.23",3,0.000168097630148939
"1475","uncultured.bacterium.33",3,0.000167983287645708
"1476","X__.48",3,0.000168098262952129
"1477","Peredibacter",3,0.000168008750470139
"1478","Bdellovibrio",3,0.000170028635531964
"1479","uncultured.24",3,0.000167981084721181
"1480","Bilophila",3,0.233500035494501
"1481","Desulfovibrio",3,0.00016804305686342
"1482","uncultured.25",3,0.142848797318855
"1483","X__.49",3,0.0513214424931728
"1484","uncultured.bacterium.34",3,0.000168019666259132
"1485","Cystobacter",3,0.000168006724145964
"1486","X__.50",3,0.00016795863408893
"1487","uncultured.soil.bacterium",3,0.000167973035817437
"1488","Haliangium",3,0.000167980891377112
"1489","uncultured.delta.proteobacterium",3,0.000168034117836509
"1490","uncultured.26",3,0.000167975296548075
"1491","Deltaproteobacteria.bacterium.GWD2_55_8",3,0.000167967588921274
"1492","uncultured.Myxococcales.bacterium",3,0.000167944897245492
"1493","uncultured.bacterium.35",3,0.000170083760277576
"1494","uncultured.soil.bacterium.1",3,0.000167944946952482
"1495","X__.51",3,0.000167980791818147
"1496","uncultured.bacterium.36",3,0.000167980648661381
"1497","X__.52",3,0.000169060464033189
"1498","RCP1.48",3,0.00016797939323178
"1499","uncultured.27",3,0.000168043473691907
"1500","Marinobacter",3,0.00016799949011148
"1501","uncultured.Rhodocyclaceae.bacterium",3,0.000168010063267711
"1502","Acidovorax",3,0.000168000365372129
"1503","Comamonas",3,0.000168046139852996
"1504","Cupriavidus",3,0.000170027699874656
"1505","Curvibacter",3,0.00879237098079442
"1506","Delftia",3,0.000167990703530818
"1507","Lautropia",3,0.00355077745265612
"1508","Limnobacter",3,0.000168008660472601
"1509","Massilia",3,0.000168046424162862
"1510","Parasutterella",3,0.0454361917399238
"1511","Pelomonas",3,0.000168017419429215
"1512","Polaromonas",3,0.000168003720560632
"1513","Polynucleobacter",3,0.000167987543986879
"1514","Ralstonia",3,0.000167981532879577
"1515","Sphaerotilus",3,0.000167946289777801
"1516","Sutterella",3,0.00699285382154874
"1517","Undibacterium",3,0.000168001422057288
"1518","Variovorax",3,0.00187104216445759
"1519","X__.53",3,0.000169926164790565
"1520","Vogesella",3,0.00016798107415144
"1521","Gallionella",3,0.000170026283696612
"1522","X__.54",3,0.000167996010340768
"1523","uncultured.28",3,0.000167976293929085
"1524","MM2",3,0.00016794603260895
"1525","Methylobacillus",3,0.000168003891700794
"1526","Methylophilus",3,0.000168013441327217
"1527","Methylotenera",3,0.00184959409925405
"1528","Neisseria",3,0.00354853254251117
"1529","uncultured.29",3,0.000170083686244718
"1530","MND1",3,0.000168007756265898
"1531","Methyloversatilis",3,0.000167951978962858
"1532","Sulfuritalea",3,0.000168007614305315
"1533","uncultured.30",3,0.000167978692963022
"1534","X__.55",3,0.000167986058268067
"1535","Ferritrophicum",3,0.000168008772682917
"1536","X__.56",3,0.000168007130884777
"1537","X__.57",3,0.000167981086887464
"1538","Aquicella",3,0.000168046275134861
"1539","Enterobacter",3,0.00359713462260229
"1540","Escherichia.Shigella",3,0.609340103905284
"1541","Klebsiella",3,0.0627459827382506
"1542","Morganella",3,0.000168001524910051
"1543","Proteus",3,0.0159832460675808
"1544","Salmonella",3,0.000169213796772411
"1545","X__.58",3,0.0874134766871037
"1546","Methylobacter",3,0.000168007711439482
"1547","uncultured.31",3,0.000168003865314204
"1548","X__.59",3,0.000167989511320969
"1549","X__.60",3,0.000167973465430571
"1550","X__.61",3,0.000168008162468794
"1551","Haemophilus",3,0.0565620384150981
"1552","Muribacter",3,0.00185003818876164
"1553","Rodentibacter",3,0.00185361135391426
"1554","X__.62",3,0.000167980725298847
"1555","Acinetobacter",3,0.00879737516794825
"1556","Enhydrobacter",3,0.00355825897277836
"1557","Moraxella",3,0.00881162852966355
"1558","Pseudomonas",3,0.00356791468943071
"1559","Woeseia",3,0.000170083498712358
"1560","Vibrio",3,0.0105851745437584
"1561","uncultured.32",3,0.000167974283233979
"1562","Luteimonas",3,0.000168040782478435
"1563","Lysobacter",3,0.000168006537152058
"1564","Pseudoxanthomonas",3,0.000170081264430401
"1565","Stenotrophomonas",3,0.00016800344821158
"1566","Xanthomonas",3,0.000170082675834658
"1567","X__.63",3,0.000170083762809864
"1568","X__.64",3,0.000168008615213212
"1569","Sh765B.TzT.35",3,0.000167982085061876
"1570","uncultured.bacterium.37",3,0.000169060446519064
"1571","uncultured.proteobacterium",3,0.000167980875873575
"1572","uncultured.soil.bacterium.2",3,0.000168012704969332
"1573","X__.65",3,0.000167999912689707
"1574","Anaeroplasma",3,0.0752926384625066
"1575","uncultured.bacterium.38",3,0.000168012370374879
"1576","uncultured.organism.2",3,0.0448139640635381
"1577","gut.metagenome.3",3,0.00706000728711371
"1578","uncultured.bacterium.39",3,0.140496304937757
"1579","uncultured.rumen.bacterium.2",3,0.0035613443463554
"1580","X__.66",3,0.0902576828707972
"1581","Mycoplasma",3,0.00016800754734749
"1582","Chthoniobacter",3,0.000168046458640162
"1583","Candidatus.Xiphinematobacter",3,0.00016800317710023
"1584","uncultured.33",3,0.0160109432294306
"1585","X__.67",3,0.00016800286528396
"1586","Akkermansia",3,0.0923483345120276
"1587","uncultured.bacterium.40",3,0.000167974306549634
"1588","Granulicella",4,0.0059447065472681
"1589","Bryobacter",4,0.0241474996965861
"1590","X__",4,0.00308503139162011
"1591","Blastocatella",4,0.000277083324607229
"1592","uncultured",4,0.000277083337168605
"1593","RB41",4,0.000277098418549313
"1594","X__.1",4,0.00593960295699415
"1595","uncultured.bacterium",4,0.00308653927838477
"1596","X__.2",4,0.00594665836962213
"1597","uncultured.bacterium.1",4,0.00595564538413734
"1598","X__.3",4,0.00885778136310967
"1599","bacterium.YC.LK.LKJ36",4,0.0119342350819855
"1600","X__.4",4,0.0118930793985427
"1601","uncultured.Acidimicrobidae.bacterium",4,0.00594566841526487
"1602","uncultured.Actinomycetales.bacterium",4,0.00883379418838259
"1603","X__.5",4,0.00308503139158905
"1604","CL500.29.marine.group",4,0.00308720545302437
"1605","uncultured.bacterium.2",4,0.00593314028234786
"1606","uncultured.Acidimicrobiales.bacterium",4,0.00593554650987077
"1607","Actinomyces",4,0.00896023075503645
"1608","Aeriscardovia",4,0.000277083316926341
"1609","Bifidobacterium",4,0.447732838368521
"1610","Gardnerella",4,0.00594791892637149
"1611","Corynebacterium.1",4,0.0862358432518538
"1612","Lawsonella",4,0.0276761848771139
"1613","Mycobacterium",4,0.00594705884342582
"1614","Nocardia",4,0.00027709841723455
"1615","Rhodococcus",4,0.0118189023677845
"1616","Jatrophihabitans",4,0.0148108977029906
"1617","Blastococcus",4,0.0182669370919558
"1618","Geodermatophilus",4,0.00885806130798078
"1619","Modestobacter",4,0.0059347082585889
"1620","hgcI.clade",4,0.000277089220855369
"1621","Brevibacterium",4,0.000277084043709688
"1622","Brachybacterium",4,0.000277098617720848
"1623","Yimella",4,0.000277083324248251
"1624","Arthrobacter",4,0.00596077908469658
"1625","Kocuria",4,0.00595927519074484
"1626","Paenarthrobacter",4,0.0514616413201096
"1627","Pseudarthrobacter",4,0.130938619406652
"1628","Rothia",4,0.018017634566189
"1629","X__.6",4,0.0244437848372965
"1630","X__.7",4,0.00885665619661905
"1631","Dactylosporangium",4,0.00309039315725723
"1632","uncultured.1",4,0.00308581792079924
"1633","X__.8",4,0.02128520953129
"1634","Kribbella",4,0.00309558364558083
"1635","Nocardioides",4,0.118426674280929
"1636","X__.9",4,0.00594848013553769
"1637","Cutibacterium",4,0.309165536020438
"1638","Microlunatus",4,0.00593180365543653
"1639","Amycolatopsis",4,0.00889171263938282
"1640","Lechevalieria",4,0.00308089444912266
"1641","Pseudonocardia",4,0.0118275183016263
"1642","Streptomyces",4,0.0347043520056747
"1643","Nonomuraea",4,0.0149909618976856
"1644","Actinomadura",4,0.00593604678387064
"1645","X__.10",4,0.0118421201431241
"1646","Atopobium",4,0.000277083324225726
"1647","Coriobacteriaceae.UCG.002",4,0.000277098419085337
"1648","Olsenella",4,0.00881105387718996
"1649","Collinsella",4,0.19836265321732
"1650","CHKCI002",4,0.0148337374168385
"1651","Eggerthella",4,0.00308840215154941
"1652","Enterorhabdus",4,0.000277083317109327
"1653","Gordonibacter",4,0.000277083317138101
"1654","X__.11",4,0.000277083319791136
"1655","uncultured.bacterium.3",4,0.0498399455529049
"1656","uncultured.bacterium.4",4,0.0117995869166114
"1657","uncultured.Actinomycetales.bacterium.1",4,0.00594591096045207
"1658","X__.12",4,0.0119012978142369
"1659","X__.13",4,0.0150226423747144
"1660","Rubrobacter",4,0.0484998645928948
"1661","uncultured.bacterium.5",4,0.0118123991389232
"1662","X__.14",4,0.00309237557591271
"1663","metagenome",4,0.00309428060998449
"1664","uncultured.Rubrobacteraceae.bacterium",4,0.00879549056372073
"1665","uncultured.Solirubrobacter.sp.",4,0.00596089620385334
"1666","X__.15",4,0.0150151371916431
"1667","Conexibacter",4,0.00592599589319408
"1668","Parviterribacter",4,0.0148442923115755
"1669","X__.16",4,0.0178134860949955
"1670","X__.17",4,0.00308503125321741
"1671","Bacteroides",4,1.58053504323458
"1672","Barnesiella",4,0.0763588664732326
"1673","Coprobacter",4,0.0180606748741001
"1674","uncultured.2",4,0.0178424811913868
"1675","Dysgonomonas",4,0.0522149752926466
"1676","Butyricimonas",4,0.00308503139162013
"1677","Odoribacter",4,0.0996768641336795
"1678","Muribaculum",4,0.0761055879945774
"1679","metagenome.1",4,0.0311431672915738
"1680","uncultured.Bacteroidales.bacterium",4,0.433204030282032
"1681","uncultured.bacterium.6",4,0.471666428013433
"1682","uncultured.organism",4,0.0577344432996269
"1683","X__.18",4,0.410726547388788
"1684","Alloprevotella",4,0.125459527938203
"1685","Paraprevotella",4,0.0413454150939196
"1686","Prevotella",4,0.000277083317139589
"1687","Prevotella.2",4,0.00882414196297163
"1688","Prevotella.6",4,0.00027708335356696
"1689","Prevotella.7",4,0.00595315776622522
"1690","Prevotella.9",4,0.504643621663574
"1691","Prevotellaceae.NK3B31.group",4,0.000277083304585328
"1692","Prevotellaceae.UCG.001",4,0.340226844645911
"1693","Alistipes",4,0.533525065085761
"1694","Rikenella",4,0.0775658794801604
"1695","Rikenellaceae.RC9.gut.group",4,0.204054626492466
"1696","uncultured.bacterium.7",4,0.0345837933002968
"1697","Parabacteroides",4,0.380772033636006
"1698","X__.19",4,0.00308945441523268
"1699","Chitinophaga",4,0.0741287332647933
"1700","Ferruginibacter",4,0.00307340222591076
"1701","Pseudoflavitalea",4,0.00595730016971335
"1702","Sediminibacterium",4,0.0695326771151904
"1703","Terrimonas",4,0.00308653913454276
"1704","Vibrionimonas",4,0.0147036529053361
"1705","uncultured.3",4,0.00308840215152848
"1706","Candidatus.Aquirestis",4,0.0088402624423673
"1707","uncultured.4",4,0.0117826383423769
"1708","X__.20",4,0.00594696298173802
"1709","Rhodocytophaga",4,0.000277098419502184
"1710","Hymenobacter",4,0.00594111370098524
"1711","Ohtaekwangia",4,0.00596539723422569
"1712","Arcicella",4,0.0117412696926305
"1713","Emticicia",4,0.00308320642571609
"1714","Lacihabitans",4,0.0272145948249857
"1715","Spirosoma",4,0.000277083343660565
"1716","Flavobacterium",4,0.151170823082823
"1717","Chryseobacterium",4,0.000277104836503071
"1718","Cloacibacterium",4,0.00307945771460607
"1719","uncultured.bacterium.8",4,0.0118052443687851
"1720","Olivibacter",4,0.0211449388025843
"1721","Pedobacter",4,0.0341185662509685
"1722","uncultured.Bacteroidetes.bacterium",4,0.00593554646754931
"1723","X__.21",4,0.00309832255610047
"1724","uncultured.5",4,0.00592994376011758
"1725","FFCH7168",4,0.000277083337414985
"1726","uncultured.bacterium.9",4,0.00309653251924902
"1727","uncultured.Chloroflexi.bacterium",4,0.00593919252578929
"1728","uncultured.bacterium.10",4,0.0118727653010362
"1729","uncultured.bacterium.11",4,0.00598447928779262
"1730","gut.metagenome",4,0.000277104788175501
"1731","uncultured.bacterium.12",4,0.0146800623333788
"1732","uncultured.rumen.bacterium",4,0.000290463804608101
"1733","X__.22",4,0.000277085141229761
"1734","Chroococcidiopsis.SAG.2023",4,0.000277083322903668
"1735","uncultured.6",4,0.00027708332235567
"1736","uncultured.7",4,0.000277083316601779
"1737","Mastigocladopsis.PCC.10914",4,0.000277083339066465
"1738","Scytonema.UTEX.2349",4,0.000277083316559905
"1739","X__.23",4,0.00027708332142978
"1740","uncultured.cyanobacterium",4,0.000277083323054637
"1741","Mucispirillum",4,0.0410176601815559
"1742","Meiothermus",4,0.00889662062414959
"1743","Thermus",4,0.02397807827408
"1744","X__.24",4,0.00308416655631398
"1745","uncultured.bacterium.13",4,0.00308581778034992
"1746","uncultured.bacterium.14",4,0.00592952596042751
"1747","Campylobacter",4,0.0244842424361149
"1748","Helicobacter",4,1.00285897981116
"1749","Sulfuricurvum",4,0.00596230016599153
"1750","Sulfurimonas",4,0.00593500215632617
"1751","Tumebacillus",4,0.0059280853220448
"1752","Bacillus",4,0.13722908675914
"1753","X__.25",4,0.00027708331446963
"1754","Exiguobacterium",4,0.000277083319062131
"1755","Paenibacillus",4,0.00595833627271434
"1756","Paenisporosarcina",4,0.224026538165841
"1757","Planococcus",4,0.0059567799450817
"1758","Planomicrobium",4,0.00594204666355667
"1759","Jeotgalicoccus",4,0.00594719043357088
"1760","Macrococcus",4,0.0460685175844652
"1761","Staphylococcus",4,2.91838591528726
"1762","Aerococcus",4,0.0554805214972216
"1763","Atopostipes",4,0.00593500232606491
"1764","Dolosigranulum",4,0.0786707405207267
"1765","Granulicatella",4,0.00592974680993135
"1766","Trichococcus",4,0.00308212695312335
"1767","Enterococcus",4,1.57748655083792
"1768","Lactobacillus",4,93.8079778362403
"1769","Leuconostoc",4,0.0378456789799161
"1770","Weissella",4,0.09547208277767
"1771","Lactococcus",4,0.0276770231055111
"1772","Streptococcus",4,1.86620837916367
"1773","X__.26",4,0.0206143559593214
"1774","Christensenellaceae.R.7.group",4,0.0715151266307488
"1775","uncultured.8",4,0.000277083317145344
"1776","X__.27",4,0.000277083317356886
"1777","Candidatus.Arthromitus",4,0.12577852343008
"1778","Clostridium.sensu.stricto.1",4,0.195922016536349
"1779","Clostridium.sensu.stricto.11",4,0.00594445649130169
"1780","gut.metagenome.1",4,0.0117357306460223
"1781","uncultured.Clostridia.bacterium",4,0.0374428400669478
"1782","uncultured.Firmicutes.bacterium",4,0.0340963679222539
"1783","uncultured.Thermoanaerobacterales.bacterium",4,0.00308720545297169
"1784","uncultured.bacterium.15",4,0.17488335222745
"1785","uncultured.organism.1",4,0.00882541272282892
"1786","uncultured.prokaryote",4,0.000290478685219667
"1787","uncultured.rumen.bacterium.1",4,0.000277083314741804
"1788","X__.28",4,0.0030820789907612
"1789","Defluviitaleaceae.UCG.011",4,0.00590298194081555
"1790","Anaerofustis",4,0.00880217101699747
