D01E01J D01E02J D01E03J D01E04J D01E05J D01E06J D01E07J D01E08J D01E09J D01E10J D04E01J D04E02J D04E03J D04E04J D04E05J D04E06J D04E07J D04E08J D04E09J D04E10J D07E01J D07E02J D07E03J D07E04J D07E05J D07E06J D07E07J D07E08J D07E09J D07E10J D14E01J D14E02J D14E03J D14E04J D14E05J D14E06J D14E07J D14E08J D14E09J D14E10J D21E01J D21E02J D21E03J D21E04J D21E05J D21E06J D21E07J D21E08J D21E09J D21E10J D28E01J D28E02J D28E03J D28E04J D28E05J D28E06J D28E07J D28E08J D28E09J D28E10J D35E01J D35E02J D35E03J D35E04J D35E05J D35E06J D35E07J D35E08J D35E09J D35E10J D42E01J D42E02J D42E03J D42E04J D42E05J D42E06J D42E07J D42E08J D42E09J D42E10J
D07E10J -1.93936943350752 -1.90247004683878 -1.88718388869967 -1.91684945773442 -1.55948675413091 -1.69080470108044 -1.60875974701648 -1.91912438013001 -1.38448188408176 -1.79794690265857 -1.40392973095801 -1.76565172873174 -1.57579686003394 -2.65187371219977 -1.43128763088997 -0.824658648393561 -1.18437377401587 -2.80716289600063 -3.26445981771228 -3.27590490586623 -2.27953882539625 -2.50936424762008 -2.58678442472704 -2.04690068744476 -3.79482793714318 -2.26660133098835 -3.74680730911884 -2.90320330291218 -2.68239189130388 NA -1.70318361188148 -1.87052531217287 -3.45639866146261 -2.14475880236604 -2.06830379298665 -0.916448631328691 -0.756279073815349 -3.06404283468171 -2.80576813077897 -2.71855756038719 -1.16706896351559 -1.26969924389943 -2.74722255562648 -2.72262074700365 -3.64609046223894 -1.88388309104842 -1.88511610766836 -2.49627001630322 -2.84996744532124 -2.76606609586937 -2.28415163882944 -1.14065378010606 -1.31042224002963 -2.30669335329945 -0.725983335866149 -1.0807335195911 -1.28607981762621 -1.41983731503409 -3.00886861674523 -1.75049316123242 -1.41047654331608 -0.918801709482995 -0.497651588964469 -1.13216926386862 -1.29852200438296 -2.0729256759255 -0.293230968460338 -0.620537990250799 -1.27201799493184 -1.22893312487949 -0.382515752809293 -1.39533133133382 -1.53379712505847 -1.39010054681693 -0.48017147817984 -1.10721787057274 -1.3215208703649 -0.947508449046602 -0.77829517150147 -1.77336953466416
D14E01J -1.85995874340151 -1.82830605183288 -1.78937799793659 -1.84088307085101 -1.46022053476318 -1.59130261608115 -1.54903414269601 -1.81922772221078 -1.34781236355823 -1.71496411085142 -1.80328808723749 -1.767726719301 -1.52831635821891 -2.29998313952213 -1.50264794897939 -1.33348743704779 -2.01177211313475 -2.74331084764107 -3.16929624602406 -2.94776363215991 -2.08620162987735 -2.85875417230953 -2.06436179390708 -2.31807614808131 -2.85857806782784 -2.03558594782365 -2.00940377201493 -2.29752484447725 -2.24940250521821 -1.70318361188148 NA -3.01581092719677 -4.20595024429836 -2.10984949277904 -2.31385666039703 -0.950364365222584 -1.42956107658257 -3.00702812041808 -2.57146244218401 -3.51424679987543 -0.977682422480155 -1.63242299545081 -3.06400192418957 -3.61363296272983 -3.39898736726104 -2.74992644098493 -2.10957362920498 -3.06128763684108 -2.78006675309809 -2.20271470176977 -2.28668992281259 -1.51086410134804 -1.32847203925203 -2.03186482878069 -1.21204948246289 -1.64259835440572 -1.19270986797911 -1.48244164819145 -3.00305400757756 -2.09371805391539 -1.45304540538112 -1.0996885552837 -0.257681418798306 -1.08655755363874 -1.0630584836309 -1.86663677842182 -0.558287290180712 -0.511349746525699 -1.44699085899583 -1.18140116024445 -0.22668867290246 -1.62906223370511 -1.29019463776533 -1.31499248171968 -1.0729137611638 -1.12866796802202 -1.15662467970621 -1.39333973904988 -0.565518670065867 -1.8891629064402
D14E02J -1.88447008851245 -1.84632425812927 -1.82527491227593 -1.87773721604147 -1.45851494065825 -1.58372431289493 -1.53713634864986 -1.84361342184622 -1.32627342288203 -1.73677542709703 -2.25057249009555 -3.13041409573209 -2.11492921921274 -2.60287918679111 -1.55397281089748 -2.20677274212498 -2.2842282879832 -2.55959249564819 -2.59606162028322 -2.72619676259184 -2.6354437605096 -1.85712431022861 -1.93678923318328 -2.18338003399037 -2.57184976837814 -1.77666622880014 -1.81555309303021 -2.34681097676304 -2.19282545368524 -1.87052531217287 -3.01581092719677 NA -3.3061204971664 -2.15957802218967 -2.5412820907996 -4.25270240652288 -2.16587275294893 -2.4947707127104 -2.351695707125 -3.43442660595101 -2.48154029626448 -1.9175169575344 -3.60643130782727 -2.81089313084279 -3.30188302366825 -3.6045975677105 -2.09798031381213 -3.12573619084813 -2.69436782644823 -2.45357884167738 -1.8277636217002 -2.4281985438943 -2.1314029356586 -1.69872798090538 -1.8349464830453 -2.44445208704988 -1.14826455314093 -1.86180185619033 -3.30903448484717 -2.62586382985023 -2.91093064116757 -2.62399368574523 -2.32247819250367 -1.00016956799912 -1.40205915848192 -1.28713683332813 -3.20193204555207 -0.468298700971259 -2.84354672020002 -1.8869444981812 -1.28328651931742 -1.67114187819851 -2.57701693164844 -2.36134236694595 -1.93190015360054 -1.48498983567848 -0.963985206410812 -2.09455596582324 -0.486376003736679 -1.96445897074347
D14E03J -2.33239711172809 -2.31548430849106 -2.35728513586257 -2.44107630787717 -1.38449174261601 -2.09485227556194 -1.91331455526984 -2.46853934336481 -1.66830440993804 -2.28892364074432 -2.198179813555 -3.38344785448612 -2.42108205908751 -2.92448857304781 -1.34264585693668 -2.19373840183342 -2.59799282702885 -2.8433813120455 -2.8627243907997 -3.71545912175934 -2.38555745590196 -2.01536168875636 -2.79372689028512 -1.56993647270983 -3.57098485735303 -3.09554869607793 -2.17823637087962 -3.55718171519705 -3.72256928186949 -3.45639866146261 -4.20595024429836 -3.3061204971664 NA -2.47645744520559 -1.60817568969268 -1.9724985288181 -2.31463686196968 -3.74528475681345 -3.1333533730066 -2.91840586161541 -2.1405461008703 -1.90230762501671 -3.59656460256254 -2.65609890518565 -2.94738752391044 -3.08322254474202 -2.04318582866594 -3.40108032897018 -2.83132637073036 -2.60307643389978 -1.41538036004134 -1.53522421356938 -2.38002644003764 -1.14110113164051 -1.80663539856457 -1.798046163244 -1.34538397832144 -2.0061886482257 -3.49907457950179 -2.64036724321376 -2.38734308401267 -2.00762995919169 -1.36432091409083 -1.2467026188063 -1.60705887068527 -2.2744406823626 -1.92125748596476 -0.487719223628561 -2.612711910947 -2.02537026849895 -0.803496691011748 -1.71932662530891 -2.27670042738207 -2.26017736107706 -1.52170611347849 -1.80161547227907 -1.42995329930918 -1.82315458886946 -0.508421750418219 -2.17086198790565
D14E04J -2.16014698592153 -2.12482806979307 -2.12476416157746 -2.17072023941058 -1.5853401943032 -1.86561033836936 -1.79616485517345 -2.2092504373578 -1.53165586534893 -2.01648238347693 -2.04361763163988 -2.80066803786999 -2.53111545031438 -2.55115317357894 -1.62986852605307 -2.20404505055571 -2.04807345352929 -2.30613083609417 -2.49318340982072 -2.24916181064947 -1.88596077294806 -2.0402373651968 -1.77334474184815 -2.37728317444955 -2.36491944838725 -2.09813994574856 -1.97063830551154 -3.3173934517897 -2.26433946849602 -2.14475880236604 -2.10984949277904 -2.15957802218967 -2.47645744520559 NA -2.92679474196468 -3.77954636799332 -2.74933381906281 -3.64630417024919 -2.99133374187975 -3.50186822804862 -2.97452154440197 -1.69871355461802 -2.38160076510154 -2.74862119945279 -2.84270582400514 -3.77622152613496 -3.77325544020988 -3.45707036757531 -3.07955374219464 -2.65079485640128 -2.31332044492881 -2.82899204216639 -2.94346776028445 -2.17714206563057 -2.09281930571455 -2.52465112638279 -1.34127164341949 -2.20561152307423 -2.89426776471113 -2.82178384025852 -3.0699715376657 -2.32173906740475 -2.5999751631422 -1.21634086309773 -2.17095424803364 -2.1152958961035 -2.73768055604047 -0.609669893299673 -2.71946600009168 -2.18857819447359 -1.89843088450809 -1.86383077546942 -2.64503376655712 -2.2749962355853 -2.08715837860592 -1.62783440739396 -1.32900325596186 -1.91746628456638 -0.702546529564721 -1.79252379185904
D14E05J -1.90948974218395 -1.85330200732315 -1.88396449568447 -1.95712636780834 -1.515190175868 -1.64136830645149 -1.54076066578812 -1.97179587457805 -1.30839661450247 -1.75408526886057 -1.42883050924187 -2.79138669224613 -2.38046351420948 -2.885160733959 -2.53822688220035 -1.28414332363221 -3.40882772037609 -3.17499768251108 -2.95208408286932 -3.43675030513021 -2.89392853019307 -2.04648328183228 -1.89336290529052 -2.36929052884951 -3.10482351116299 -2.55380736581807 -3.88605600025895 -2.45555313770889 -2.74049670016682 -2.06830379298665 -2.31385666039703 -2.5412820907996 -1.60817568969268 -2.92679474196468 NA -2.52279666641577 -3.2084468643902 -2.6575624570224 -2.78677498572902 -3.14643960757112 -2.01611283906783 -2.41990073118941 -2.32017059644395 -1.91617498703492 -3.60665977606234 -3.6826776131976 -3.30436317342885 -3.38082752870325 -3.10394627218848 -2.7632149941858 -2.04924462449119 -1.79265200831786 -2.34166894109235 -1.65746295229321 -1.84703373347233 -2.34513520934661 -1.32449868918662 -1.88915172117167 -1.35639876522947 -2.55437979166119 -2.49711776256412 -1.66675563452129 -1.39113807695458 -1.11065064106383 -2.18569322079948 -2.02379547798824 -2.45542421850767 -0.458372348645474 -1.61673302464147 -2.04914265632861 -1.60398576752699 -1.77694702212132 -2.15430690227365 -2.47165721581548 -1.94185151464551 -2.10914523991406 -1.30722067790303 -1.79763507870741 -0.52810508030101 -1.71303204109768
D14E06J -1.77116374217436 -1.71926157243211 -1.70255324701043 -1.78909943188618 -1.43043929978022 -1.44286473426695 -1.41704453211322 -1.68446822995765 -1.20007407918719 -1.59765603041682 -2.24275179216601 -3.1101216173885 -2.05122971286515 -0.68073238975092 -1.60450629751981 -2.26859691925165 -3.5822119777766 -3.09669195210964 -2.68566615961464 -0.61074575272525 -1.25711780444477 -1.54030609913326 -0.581410289903088 -0.706363552411197 -0.631387002594477 -2.6921272208575 -3.27424595457611 -2.70247339388153 -2.77383065453412 -0.916448631328691 -0.950364365222584 -4.25270240652288 -1.9724985288181 -3.77954636799332 -2.52279666641577 NA -2.86332625314391 -3.00932814304261 -2.49027473828084 -3.03377415869103 -3.13953266511469 -3.06274899237869 -4.47594772082548 -2.8003199899603 -3.2894678013189 -4.39735353019917 -3.27393324060977 -3.20401391050058 -2.79169594436337 -2.15512459318695 -2.38039403365149 -2.51135979986025 -3.40567375287554 -2.10895012721353 -1.74526435085647 -2.2202400788388 -1.08018774662272 -1.77509791712444 -3.09628545148423 -2.95568182877154 -3.15478794363625 -3.26848520437173 -2.72477008765584 -0.95709778643163 -3.81602742730638 -2.08484853268365 -4.38784041174053 -2.25130028465159 -2.91852999294477 -1.70696417966307 -3.30573778217369 -1.58916847683212 -3.01522393847172 -2.55937014529933 -2.0795882725359 -2.47749791502194 -2.4957095538989 -2.55428366465924 -1.19092669059317 -3.71722540891751
D14E07J -1.56566985385729 -1.51394437924102 -1.46294361236578 -1.50409947125645 -1.66851367130615 -1.18716088430003 -1.12066477557068 -1.47087593683192 -0.84817725213051 -1.28204900911434 -2.11496658667144 -3.67636785886315 -2.38943505261854 -0.829752170841779 -1.60534655530337 -2.11391572593237 -3.10082781371028 -3.3311527693073 -3.56815034446246 -0.778361968804512 -1.57131838422434 -1.76482702071604 -0.705282108706143 -0.744854341983963 -0.765911780752428 -2.53578400212885 -3.91713695479635 -2.77006237451754 -2.31417966430264 -0.756279073815349 -1.42956107658257 -2.16587275294893 -2.31463686196968 -2.74933381906281 -3.2084468643902 -2.86332625314391 NA -2.49051819007811 -3.62614940741791 -3.4291223999567 -3.38644789270938 -2.86738048488353 -3.07066884508177 -3.37466043002607 -3.71061532540034 -3.74459706425572 -3.36388401268755 -3.58959970099296 -3.33842590164084 -2.79970103067908 -3.11631182770718 -3.49367828453146 -3.59363814326759 -3.0194677342012 -1.87944745187927 -2.42585370547879 -1.42133077820354 -2.01483552705996 -3.46338417792243 -2.6071833486316 -3.7523157182111 -3.41184386861424 -3.0776162668666 -1.23311028235141 -2.22084381694562 -2.35205629946554 -3.93542923938293 -0.618157478687382 -3.38783865085 -2.31253000411396 -1.85745443704542 -1.95019692372828 -1.83497648096527 -2.32385132174743 -2.0115769859503 -1.70514006838498 -1.25112134261242 -1.72454320072136 -0.720343031043281 -2.07605402696001
D14E08J -1.74002959113316 -1.69526237069011 -1.71244282847642 -1.78474712542867 -1.46991798003811 -1.4271108148121 -1.3587824640617 -1.69171765912806 -1.11148566483269 -1.57862964826112 -2.03993573797292 -2.83930934664329 -2.27294054500136 -2.50550165290939 -1.43824292423247 -2.02940678399664 -1.99373670659753 -2.43700258610279 -2.39375889323327 -2.08189693795698 -1.94357206646773 -1.93540374012224 -1.6876347836147 -2.44108709926602 -2.5440330311623 -2.8051814420813 -1.39713159259697 -3.49659302791405 -2.96180074173918 -3.06404283468171 -3.00702812041808 -2.4947707127104 -3.74528475681345 -3.64630417024919 -2.6575624570224 -3.00932814304261 -2.49051819007811 NA -3.42958663686041 -3.02637606866826 -3.34212964560843 -2.94075623057984 -3.21830486637243 -3.04163645659092 -3.47943596986523 -4.30289669804871 -3.26496539733886 -3.24733200121425 -3.13595935184818 -3.19626960165421 -2.94378925175624 -2.96566401941771 -2.58376411409823 -2.84381759399694 -1.97205088783717 -2.41986039837931 -1.15445323921588 -2.84069159441473 -3.35124947703657 -2.60280829541961 -3.51549716081697 -2.98029762430754 -3.04463861482126 -0.989519618391295 -2.1176390155719 -1.45405033649807 -2.98231315752062 -0.370739406949871 -3.63602889109653 -2.68841391928941 -2.17606935248987 -1.53059231301105 -2.13706011974112 -2.19772629697966 -2.06116959990773 -1.77307425586086 -1.00452918543043 -1.89067637900691 -0.399776132938023 -2.44530612617672
D14E09J -1.56949194320634 -1.5219314308657 -1.47916513850156 -1.56034334744899 -1.39620181485882 -1.24716437558935 -1.23477271479351 -1.46807093200344 -1.01325831827303 -1.37767740928478 -2.01846304811154 -3.04809665367346 -1.98314584503568 -2.27539226519618 -1.34931083835262 -1.74498058715296 -3.79056707057189 -4.03892497685388 -2.00380828193908 -1.73088334672944 -1.74419208068741 -1.92537759756157 -1.6319990917422 -2.0880960076139 -1.95513948641043 -3.42960387017496 -4.66989714343667 -3.50852043640432 -2.94134609760698 -2.80576813077897 -2.57146244218401 -2.351695707125 -3.1333533730066 -2.99133374187975 -2.78677498572902 -2.49027473828084 -3.62614940741791 -3.42958663686041 NA -2.6195378468355 -3.26415020510508 -2.23005828024989 -2.79817935485776 -2.71948720360809 -3.77389409297751 -4.16593489592667 -2.17532334423447 -2.82393234730666 -2.64121265904258 -2.27411062046048 -3.71086488293522 -2.91438669915241 -3.21238848240532 -2.71963292028393 -1.38202499393588 -1.97922117604519 -0.96188281914391 -1.4299270269811 -3.00319665315063 -1.87164651141444 -3.05317434332536 -3.10008706536781 -2.6023460511226 -0.819252795268516 -1.85817621580633 -1.98960187052672 -3.02224453768112 -0.448500792992327 -2.71287274575728 -1.8172884101579 -1.46623960652152 -1.25750610010843 -1.64954821157829 -1.88531542244652 -1.72316364739529 -1.3906275114459 -0.954741719796822 -1.48028596884032 -0.522366593654524 -1.86128646620471
D14E10J -0.984070698469662 -1.181421687377 -0.959960597113324 -1.18008120202479 -0.924495042244389 -0.805031126589369 -0.785581749792134 -1.01221756976939 -0.403754726766233 -1.1317261752679 -2.7419868510232 -2.64150861214857 -2.89364677037569 -3.04068178249652 -2.4089962710217 -2.4833307894144 -3.32576128828714 -3.43423578432504 -3.15085427462661 -2.47755358511423 -2.16786002388072 -2.42637259688878 -3.06353719278694 -3.10499237932378 -2.64097596333663 -2.94650844390783 -2.48823559945506 -3.0382981574809 -3.10109845983826 -2.71855756038719 -3.51424679987543 -3.43442660595101 -2.91840586161541 -3.50186822804862 -3.14643960757112 -3.03377415869103 -3.4291223999567 -3.02637606866826 -2.6195378468355 NA -2.78125715358244 -3.64364525515486 -3.13334100324605 -2.72932115003532 -3.12517815291966 -2.80780570900584 -2.6682976113723 -3.16227000482283 -2.60943342419746 -2.70385834758613 -1.6203918705326 -2.0051805734457 -1.78325466238353 -1.42854432754605 -2.18645105144534 -1.83487065450608 -3.71956191627476 -1.65075205500102 -2.33346256579183 -1.87265680314231 -2.31715415345667 -1.56375588444716 -2.21351019091617 -2.53681308738232 -2.92844215675391 -2.07425574501778 -2.55377467095929 -2.66610943674157 -3.13579489623813 -3.14002527445137 -2.69585375480743 -2.86931631983404 -2.92810499831233 -2.70171084757015 -2.69295487766027 -2.63614438863 -3.01473954746916 -2.26597707610251 -2.68790584523368 -2.33971841292258
D21E01J -2.23873638164082 -2.2232334473062 -2.2606496370806 -2.31727640847632 -1.53845448136771 -1.99082392584302 -1.85387309216856 -2.35935672538096 -1.59718710112297 -2.09732834942825 -2.03940819431381 -3.48590656832603 -4.32441478774272 -0.756251277633965 -1.81733734010105 -2.22592182348463 -3.13901646829608 -3.45427258273261 -3.09385365236477 -0.722428578050407 -1.59536496069257 -1.99118583893251 -0.654220010253904 -0.797665194545507 -0.730507065477445 -2.95815662152281 -2.3629245462002 -3.2448743038295 -3.17163036506609 -1.16706896351559 -0.977682422480155 -2.48154029626448 -2.1405461008703 -2.97452154440197 -2.01611283906783 -3.13953266511469 -3.38644789270938 -3.34212964560843 -3.26415020510508 -2.78125715358244 NA -2.59877380719956 -3.0074578402454 -4.0939474078198 -3.90376307089977 -4.29534893268467 -2.60559433637975 -3.13448832659927 -3.71843143588293 -3.21355796521875 -2.95557387183833 -2.85175601317675 -3.09611110220054 -2.31487211033948 -1.96453243088378 -2.8778566145995 -1.3723172515286 -2.76523583471661 -3.34087739419095 -2.23434929028415 -3.12002452431656 -2.80122705856369 -2.41919820340884 -1.10677293343859 -1.37138684605642 -2.26851741731884 -3.20185365330287 -0.583235065815191 -3.83695544952647 -2.63618935088423 -1.10754855334709 -1.74464845131171 -2.6933315039222 -2.70257394289805 -2.29975298699036 -2.16754156278101 -1.68120063036843 -2.12051454170215 -0.586615228152767 -2.32385774402733
D21E02J -2.10681055498771 -2.13937018972351 -2.06331996201641 -2.15447783320186 -1.4558292784769 -1.89191804322128 -1.80650152723982 -2.30727292254255 -1.54011672296513 -2.03516514954948 -1.88100845971217 -2.77037352354116 -2.72619058470408 -0.861462579332973 -1.77715934111246 -2.56422845711941 -2.44289465882052 -2.76870600741248 -3.16730246577625 -0.755569005569653 -1.76856526375815 -1.63660158017784 -0.666722553698982 -0.842017321413039 -0.746513854835686 -2.09661419204876 -2.04218203628228 -3.18955985163174 -1.77077397128577 -1.26969924389943 -1.63242299545081 -1.9175169575344 -1.90230762501671 -1.69871355461802 -2.41990073118941 -3.06274899237869 -2.86738048488353 -2.94075623057984 -2.23005828024989 -3.64364525515486 -2.59877380719956 NA -2.44608870127886 -3.81381120008249 -3.13949857876415 -4.04788422076266 -3.51344858265914 -3.59053593260857 -2.59581381063394 -2.27699153551311 -1.82673659337321 -1.83696886101955 -2.30811849704852 -1.7737633972772 -2.08607682699104 -2.37599526914997 -1.47478123746011 -1.99289386178935 -3.36238686211622 -2.74181019188239 -2.53802480881009 -1.85361300543874 -2.109135320384 -1.23831332007109 -2.23257020453303 -1.71919730994056 -2.11541896761128 -0.600405953912538 -2.33806046560841 -1.88550590884337 -1.94711474189359 -1.70449565845038 -2.17934099019531 -2.07380967789 -1.97932371219132 -1.99323501369468 -1.66244461677795 -1.84570540319127 -0.658811950493617 -1.71816389964784
D21E03J -2.02824212926468 -1.9914389900867 -1.96469067953606 -2.06539705221066 -1.45386085588544 -1.70385275873951 -1.62767702019785 -1.95139855296447 -1.37975800597117 -1.8671062536446 -2.71445359192258 -3.39920648479411 -1.8880537180921 -2.45379410463018 -2.35322905468877 -2.97676936200715 -2.85343242826687 -3.50101896229517 -2.72683677221328 -2.09734887004529 -3.29178669307592 -2.15178812770429 -1.71124486857656 -2.215813344278 -2.41042983446015 -2.49803229763243 -2.00810571382077 -2.90418309620729 -2.37412960044809 -2.74722255562648 -3.06400192418957 -3.60643130782727 -3.59656460256254 -2.38160076510154 -2.32017059644395 -4.47594772082548 -3.07066884508177 -3.21830486637243 -2.79817935485776 -3.13334100324605 -3.0074578402454 -2.44608870127886 NA -2.89555159543676 -3.04676592729995 -4.42673225925559 -2.38030175437028 -3.04716408838871 -2.73862246172877 -2.39621182120699 -1.92161191804337 -2.14807087131297 -2.63959508494437 -1.44245082657689 -2.33027181743102 -2.70000463888301 -1.1112201155589 -2.28382821681 -3.51329092802874 -3.04850826380415 -3.27086129185571 -3.50371031282996 -3.16846477067989 -1.03229058806982 -2.35592183685502 -1.39495289642415 -4.11558184812314 -1.26106080494442 -2.99301555639486 -2.22022450574761 -2.65366403217488 -1.81636295999786 -3.35061549600928 -2.85267299553689 -2.29715615164688 -2.60676186842563 -2.1868736681662 -3.12569281995603 -1.20016854638421 -3.37715450440133
D21E04J -1.78948255926504 -1.78159444190619 -1.79315965315019 -1.96742164531501 -1.31481735229605 -1.47846103102558 -1.40445674168175 -1.86516786132924 -1.07863551561555 -1.73729553799424 -2.93124744944073 -3.6179228934889 -2.1359837308916 -2.6563944218213 -2.4000133439612 -3.41874780145407 -3.02505374211163 -3.32502365579998 -3.53709046332489 -2.34250575529435 -2.49647519571567 -2.82160673115614 -2.02103478051024 -2.95298978808601 -2.62115866786014 -2.96200922896658 -2.11578190385108 -2.77347459589203 -2.86770791388944 -2.72262074700365 -3.61363296272983 -2.81089313084279 -2.65609890518565 -2.74862119945279 -1.91617498703492 -2.8003199899603 -3.37466043002607 -3.04163645659092 -2.71948720360809 -2.72932115003532 -4.0939474078198 -3.81381120008249 -2.89555159543676 NA -3.58975375189524 -4.19683766617395 -3.38459255481432 -3.26956087181408 -3.70602168218613 -3.12309580752243 -3.18650248582762 -2.86530861007804 -3.33096209315355 -2.61529811870655 -1.97137910659385 -2.94716060032888 -0.951556951000149 -3.04074304438738 -3.46882428121681 -3.53538287024313 -2.98833139279063 -2.63371870373675 -2.99364175387614 -0.81488948722424 -3.07067074777594 -3.16604320951811 -3.41062114095582 -1.00738610068947 -3.76407505639545 -3.10341414644769 -3.07841830902675 -1.69942222314479 -3.51087897314348 -2.55700660501385 -2.61668172642107 -2.97143636411108 -2.66144514088023 -2.52941393095527 -1.03735105004951 -2.49880656918342
D21E05J -1.63038746605681 -1.59272118255553 -1.55687341217691 -1.64699367677534 -1.33473271998312 -1.32900330610162 -1.30566168049161 -1.57065280967102 -1.11030136208431 -1.45572246678728 -2.57058952055626 -2.65917347444557 -2.59465462534465 -2.98273304398621 -2.83616808154658 -3.6360763850154 -3.40458004849125 -3.39592825017505 -2.54946836119455 -2.05204465239793 -1.94682567969634 -2.446198723225 -2.1327908983527 -2.73164001998763 -2.51608383645388 -3.72519528191822 -4.43510277962881 -3.5080148983341 -3.04703597914671 -3.64609046223894 -3.39898736726104 -3.30188302366825 -2.94738752391044 -2.84270582400514 -3.60665977606234 -3.2894678013189 -3.71061532540034 -3.47943596986523 -3.77389409297751 -3.12517815291966 -3.90376307089977 -3.13949857876415 -3.04676592729995 -3.58975375189524 NA -4.18489444141084 -4.040884287218 -2.75331183325683 -4.3153386073301 -2.78379616215065 -4.14789766654754 -3.3296829325415 -3.96797999707112 -3.51946235836159 -1.82763397505548 -2.98095187961767 -0.948643955611022 -3.36946575007715 -3.34297376670167 -2.90424023555741 -3.6454467267339 -3.00216612860522 -2.85001632851204 -0.916935973441578 -3.93216728106875 -2.82650139178416 -4.05547410821362 -3.11864811392239 -3.17428402600086 -3.21708660232368 -3.4295408932175 -1.62016846420553 -3.05516622857981 -2.78217969005847 -2.2732680580679 -3.74688242224225 -2.59667044397659 -2.7452953623681 -2.04529449887826 -3.53523554010399
D21E06J -0.693053242755179 -0.919101662822252 -0.601740281416857 -0.801839795803928 -0.823640958445083 -0.514872064549652 -0.533825442201843 -0.62362320244564 -0.12100800365844 -0.826138983957805 -4.30124551457417 -3.54344411618749 -3.97473344592496 -0.751730216411693 -2.68631900823184 -3.10640103487665 -3.33799895165854 -3.23164158947361 -3.0302682136833 -0.536259815341308 -1.74706799243393 -1.96974863710905 -0.635139794966646 -0.83163022436556 -0.610243636597122 -3.56045268359945 -2.93356449408 -3.16272500651978 -3.1170522595394 -1.88388309104842 -2.74992644098493 -3.6045975677105 -3.08322254474202 -3.77622152613496 -3.6826776131976 -4.39735353019917 -3.74459706425572 -4.30289669804871 -4.16593489592667 -2.80780570900584 -4.29534893268467 -4.04788422076266 -4.42673225925559 -4.19683766617395 -4.18489444141084 NA -2.63811691111516 -3.02103523468039 -2.7983434456575 -2.91178162213702 -3.55949368644343 -3.11626871995767 -3.20338089239589 -3.01257473655923 -2.72779745858114 -3.84855040431121 -1.23251690571282 -2.10177122868026 -2.87461230375139 -4.26728645220819 -2.59915821986833 -2.89613672494248 -2.93065349773682 -0.911551478925005 -3.27136556371158 -3.48261779889375 -3.82940224786021 -2.87189292673184 -3.22306346320516 -3.15531036012374 -4.0671389665581 -1.50729641584767 -3.21444734209302 -2.90742990060777 -2.98196387475978 -4.44922613466911 -2.69167488792493 -3.11842602109346 -1.93475567190654 -2.81715943431387
D21E07J -1.30569843892648 -1.45652691383523 -1.16082650210443 -1.34756404222391 -0.8564104057844 -1.23612288912393 -1.18174195600017 -1.99083843832778 -0.857682758604505 -1.48667450379222 -1.84767872092059 -2.47726783462813 -2.29769085946663 -1.20059326054789 -1.96269581985591 -2.35696801947106 -3.23805521867487 -2.38944722269393 -2.45491826815151 -0.764049603025011 -1.90665462658026 -1.86114397736255 -0.71785404454049 -0.959056944199279 -0.771512989299512 -2.19556047485644 -2.70752319362279 -3.15957394032285 -2.182446162497 -1.88511610766836 -2.10957362920498 -2.09798031381213 -2.04318582866594 -3.77325544020988 -3.30436317342885 -3.27393324060977 -3.36388401268755 -3.26496539733886 -2.17532334423447 -2.6682976113723 -2.60559433637975 -3.51344858265914 -2.38030175437028 -3.38459255481432 -4.040884287218 -2.63811691111516 NA -2.32331202048233 -2.4599583496435 -1.89155547298366 -1.95194596029196 -1.81040230982382 -2.10478690251692 -1.83167584739258 -2.04567934678856 -1.88712974097016 -1.44935649780375 -1.91095265264284 -3.33882720931635 -2.08123787614495 -2.1517023147903 -1.76646715713419 -2.04040379775011 -1.14397894882292 -2.54614732882946 -2.04179977118483 -1.69203488158506 -0.544365395237103 -1.98334491816598 -1.91878318011329 -2.1438040574204 -1.74251728816244 -2.28286995201518 -1.5965970871207 -1.82626166159134 -1.83583669601978 -1.92218150830859 -1.38693558767589 -0.739189722958927 -1.6613840320762
